zeitraum_id;start;end;soc;länge;länge_stunden;soc_variation;avg_aktivität;max_aktivität;qualität_score;typ
730;23804;23851;1622,140;48;12,000;392,000;55,470;1568,000;0,464;niedrig_aktiv
732;23857;23904;3398,470;48;12,000;652,090;54,340;2017,240;0,464;niedrig_aktiv
759;24597;24642;2977,270;46;11,500;395,790;54,320;1025,040;0,464;niedrig_aktiv
798;25961;25967;2361,020;7;1,750;217,860;124,490;871,440;0,464;niedrig_aktiv
847;27789;27822;3417,570;34;8,500;467,010;54,940;1868,040;0,464;niedrig_aktiv
928;30908;30955;3452,990;48;12,000;173,030;54,850;185,080;0,464;niedrig_aktiv
992;33790;33833;183,340;44;11,000;526,400;54,470;1143,560;0,464;niedrig_aktiv
993;33844;33875;3524,440;32;8,000;437,270;54,660;1535,960;0,464;niedrig_aktiv
255;10451;10498;417,580;48;12,000;675,380;56,280;1441,600;0,463;niedrig_aktiv
504;17716;17740;3528,560;25;6,250;264,630;56,960;1058,520;0,463;niedrig_aktiv
582;19766;19811;270,400;46;11,500;539,630;56,100;1042,110;0,463;niedrig_aktiv
719;23562;23567;2840,440;6;1,500;204,110;170,570;816,440;0,463;niedrig_aktiv
756;24465;24512;311,570;48;12,000;616,180;56,260;1588,480;0,463;niedrig_aktiv
901;29850;29895;320,740;46;11,500;566,790;56,300;1169,600;0,463;niedrig_aktiv
902;29905;29940;3524,160;36;9,000;511,680;56,850;1846,120;0,463;niedrig_aktiv
927;30860;30907;3492,550;48;12,000;250,490;56,820;531,960;0,463;niedrig_aktiv
125;5875;5922;3237,310;48;12,000;415,830;57,490;829,160;0,462;niedrig_aktiv
270;10892;10919;3525,940;28;7,000;383,570;57,040;1534,280;0,462;niedrig_aktiv
581;19731;19755;3525,410;25;6,250;363,140;58,100;1452,540;0,462;niedrig_aktiv
883;29090;29137;2724,950;48;12,000;437,340;58,050;1749,360;0,462;niedrig_aktiv
307;12013;12060;1654,190;48;12,000;710,040;59,170;354,560;0,461;niedrig_aktiv
390;14505;14552;2083,230;48;12,000;381,980;59,930;1527,920;0,461;niedrig_aktiv
501;17649;17695;574,390;47;11,750;690,470;58,760;1305,440;0,461;niedrig_aktiv
535;18517;18558;516,140;42;10,500;593,100;59,180;1835,320;0,461;niedrig_aktiv
583;19819;19853;3525,540;35;8,750;505,120;58,640;2020,470;0,461;niedrig_aktiv
615;20602;20619;3525,000;18;4,500;268,050;59,570;1072,220;0,461;niedrig_aktiv
687;22606;22636;3523,570;31;7,750;454,920;58,700;1626,800;0,461;niedrig_aktiv
849;27885;27932;3519,610;48;12,000;492,520;58,720;1393,600;0,461;niedrig_aktiv
948;31778;31823;1235,470;46;11,500;308,770;59,570;813,440;0,461;niedrig_aktiv
45;2071;2118;3255,810;48;12,000;570,680;60,500;358,880;0,460;niedrig_aktiv
111;5203;5250;3210,880;48;12,000;516,440;61,090;263,880;0,460;niedrig_aktiv
158;7445;7492;2794,620;48;12,000;484,890;60,840;394,240;0,460;niedrig_aktiv
85;3992;4039;3359,940;48;12,000;393,550;63,020;363,640;0,459;niedrig_aktiv
140;6587;6634;3481,060;48;12,000;296,760;62,490;869,720;0,459;niedrig_aktiv
448;16288;16314;3524,520;27;6,750;415,680;61,580;1662,720;0,459;niedrig_aktiv
483;17170;17216;334,960;47;11,750;657,350;62,440;1595,960;0,459;niedrig_aktiv
712;23366;23392;2564,850;27;6,750;420,330;62,270;728,040;0,459;niedrig_aktiv
868;28521;28559;491,700;39;9,750;368,340;62,920;1473,360;0,459;niedrig_aktiv
167;7877;7924;3053,980;48;12,000;404,510;63,980;177,240;0,458;niedrig_aktiv
314;12233;12236;3490,520;4;1,000;197,600;197,600;790,400;0,458;niedrig_aktiv
372;13907;13951;419,080;45;11,250;712,580;63,340;1006,960;0,458;niedrig_aktiv
487;17316;17358;3500,870;43;10,750;515,090;63,950;2060,360;0,458;niedrig_aktiv
668;22124;22152;3523,750;29;7,250;464,910;64,130;1859,660;0,458;niedrig_aktiv
886;29230;29269;3521,760;40;10,000;643,190;64,320;2263,600;0,458;niedrig_aktiv
938;31348;31395;3457,000;48;12,000;220,140;63,920;231,160;0,458;niedrig_aktiv
954;32016;32063;3293,370;48;12,000;475,760;63,250;306,760;0,458;niedrig_aktiv
71;3321;3368;3420,560;48;12,000;582,850;65,320;368,880;0,457;niedrig_aktiv
499;17607;17638;3521,030;32;8,000;524,650;65,580;1779,120;0,457;niedrig_aktiv
571;19430;19466;3525,130;37;9,250;546,480;65,200;2185,910;0,457;niedrig_aktiv
792;25721;25766;431,550;46;11,500;749,040;65,130;930,720;0,457;niedrig_aktiv
935;31197;31244;1120,930;48;12,000;388,740;65,920;1554,960;0,457;niedrig_aktiv
88;4136;4183;2640,110;48;12,000;499,630;66,780;277,120;0,456;niedrig_aktiv
165;7781;7828;3455,230;48;12,000;418,630;66,980;731,360;0,456;niedrig_aktiv
274;11032;11074;287,730;43;10,750;620,450;67,460;1392,960;0,456;niedrig_aktiv
368;13765;13804;3525,490;40;10,000;577,230;66,710;2308,920;0,456;niedrig_aktiv
375;14005;14052;2035,470;48;12,000;767,870;66,650;765,440;0,456;niedrig_aktiv
430;15709;15731;3368,640;23;5,750;388,330;67,540;1244,440;0,456;niedrig_aktiv
710;23298;23313;3520,640;16;4,000;267,560;66,890;915,820;0,456;niedrig_aktiv
713;23394;23441;3454,550;48;12,000;502,000;66,420;1396,160;0,456;niedrig_aktiv
750;24330;24362;3523,240;33;8,250;545,570;66,130;2182,280;0,456;niedrig_aktiv
926;30812;30859;3404,440;48;12,000;285,760;66,210;283,360;0,456;niedrig_aktiv
139;6539;6579;1896,380;41;10,250;537,440;69,080;357,360;0,455;niedrig_aktiv
202;9108;9153;432,640;46;11,500;787,100;68,440;1763,310;0,455;niedrig_aktiv
347;13137;13183;475,370;47;11,750;728,920;68,160;1433,920;0,455;niedrig_aktiv
384;14289;14333;568,420;45;11,250;701,820;68,830;1134,200;0,455;niedrig_aktiv
406;15058;15102;340,480;45;11,250;730,410;69,000;1842,480;0,455;niedrig_aktiv
514;17990;18022;3525,360;33;8,250;393,280;68,810;1573,120;0,455;niedrig_aktiv
566;19237;19274;3526,120;38;9,500;483,680;68,150;1934,700;0,455;niedrig_aktiv
726;23710;23742;510,690;33;8,250;494,770;69,150;1132,920;0,455;niedrig_aktiv
858;28180;28227;3402,120;48;12,000;667,440;68,360;2092,520;0,455;niedrig_aktiv
889;29333;29380;3496,820;48;12,000;299,020;68,180;1196,080;0,455;niedrig_aktiv
43;1975;2022;3067,310;48;12,000;788,600;70,570;400,520;0,454;niedrig_aktiv
52;2409;2456;3313,990;48;12,000;495,370;70,490;995,640;0,454;niedrig_aktiv
68;3177;3224;2766,050;48;12,000;427,630;69,250;335,440;0,454;niedrig_aktiv
198;9009;9054;274,930;46;11,500;765,720;69,530;1637,230;0,454;niedrig_aktiv
360;13510;13535;3521,860;26;6,500;453,090;69,710;1746,760;0,454;niedrig_aktiv
385;14341;14383;3523,430;43;10,750;467,930;69,580;1871,720;0,454;niedrig_aktiv
604;20393;20422;3527,840;30;7,500;362,130;70,070;1448,520;0,454;niedrig_aktiv
696;22897;22910;3192,790;14;3,500;246,900;70,540;987,580;0,454;niedrig_aktiv
891;29429;29476;3382,050;48;12,000;661,320;70,390;550,560;0,454;niedrig_aktiv
916;30485;30511;3516,020;27;6,750;468,160;69,360;1180,680;0,454;niedrig_aktiv
946;31679;31726;3085,820;48;12,000;472,740;69,560;242,560;0,454;niedrig_aktiv
26;1201;1248;2929,500;48;12,000;794,200;70,680;339,080;0,453;niedrig_aktiv
254;10406;10444;3523,360;39;9,750;599,540;70,990;2398,160;0,453;niedrig_aktiv
386;14392;14427;246,050;36;9,000;459,990;71,600;927,280;0,453;niedrig_aktiv
482;17122;17161;3522,200;40;10,000;708,740;70,870;2834,960;0,453;niedrig_aktiv
734;23925;23972;2841,720;48;12,000;771,050;70,750;1138,680;0,453;niedrig_aktiv
814;26496;26541;197,100;46;11,500;548,000;70,950;1080,080;0,453;niedrig_aktiv
848;27830;27877;315,230;48;12,000;677,280;71,310;1593,720;0,453;niedrig_aktiv
200;9075;9098;3510,260;24;6,000;333,130;73,330;1332,530;0,452;niedrig_aktiv
603;20339;20386;486,330;48;12,000;827,980;73,650;908,970;0,452;niedrig_aktiv
838;27469;27501;1223,170;33;8,250;283,500;72,340;792,400;0,452;niedrig_aktiv
876;28804;28851;2017,810;48;12,000;558,520;72,880;1112,760;0,452;niedrig_aktiv
913;30341;30388;2813,580;48;12,000;674,620;73,110;315,600;0,452;niedrig_aktiv
924;30716;30763;3346,480;48;12,000;344,900;73,630;450,320;0,452;niedrig_aktiv
956;32112;32159;3471,210;48;12,000;459,140;73,010;1836,560;0,452;niedrig_aktiv
969;32736;32783;3327,450;48;12,000;579,400;72,840;465,480;0,452;niedrig_aktiv
253;10352;10398;342,940;47;11,750;781,240;74,610;1791,400;0,451;niedrig_aktiv
296;11698;11741;339,960;44;11,000;765,920;74,530;1637,960;0,451;niedrig_aktiv
505;17749;17791;323,020;43;10,750;785,650;74,100;1624,680;0,451;niedrig_aktiv
752;24377;24412;533,520;36;9,000;642,450;73,870;983,680;0,451;niedrig_aktiv
773;25043;25088;461,720;46;11,500;784,500;73,740;942,600;0,451;niedrig_aktiv
40;1831;1878;3320,270;48;12,000;559,400;76,760;266,200;0,450;niedrig_aktiv
295;11652;11690;3523,540;39;9,750;628,020;75,830;2512,080;0,450;niedrig_aktiv
364;13619;13664;506,590;46;11,500;795,570;76,420;1051,200;0,450;niedrig_aktiv
453;16408;16447;328,430;40;10,000;687,910;75,810;1614,560;0,450;niedrig_aktiv
691;22707;22736;3523,810;30;7,500;345,460;76,410;1381,840;0,450;niedrig_aktiv
715;23490;23502;3512,030;13;3,250;246,590;75,870;758,360;0,450;niedrig_aktiv
864;28417;28458;1504,200;42;10,500;572,200;76,670;1629,360;0,450;niedrig_aktiv
885;29175;29222;310,720;48;12,000;698,750;75,390;1661,000;0,450;niedrig_aktiv
44;2023;2070;3298,450;48;12,000;684,800;78,170;322,200;0,449;niedrig_aktiv
124;5827;5874;2827,300;48;12,000;596,660;77,040;287,600;0,449;niedrig_aktiv
159;7493;7540;3243,420;48;12,000;475,520;77,220;302,000;0,449;niedrig_aktiv
441;16068;16115;3524,180;48;12,000;735,730;77,120;2864,080;0,449;niedrig_aktiv
455;16465;16494;3524,300;30;7,500;304,670;77,560;1218,680;0,449;niedrig_aktiv
940;31437;31484;3414,920;48;12,000;459,210;76,840;1172,760;0,449;niedrig_aktiv
242;10035;10082;3506,900;48;12,000;400,810;79,250;1603,240;0,448;niedrig_aktiv
243;10083;10130;3263,650;48;12,000;414,580;78,760;709,280;0,448;niedrig_aktiv
393;14574;14621;534,430;48;12,000;913,660;78,950;1247,320;0,448;niedrig_aktiv
636;21107;21153;298,050;47;11,750;835,080;78,460;1784,100;0,448;niedrig_aktiv
315;12238;12266;3523,250;29;7,250;235,400;95,310;941,600;0,447;niedrig_aktiv
775;25129;25140;3317,060;12;3,000;242,960;80,990;971,840;0,447;niedrig_aktiv
941;31485;31524;2710,190;40;10,000;634,310;80,000;345,400;0,447;niedrig_aktiv
10;433;480;3496,240;48;12,000;227,190;81,810;641,960;0,446;niedrig_aktiv
72;3369;3416;2381,640;48;12,000;857,250;82,580;342,200;0,446;niedrig_aktiv
247;10220;10248;3304,730;29;7,250;592,640;81,740;2370,560;0,446;niedrig_aktiv
316;12278;12322;542,600;45;11,250;854,150;81,910;1078,640;0,446;niedrig_aktiv
350;13231;13278;584,410;48;12,000;861,640;82,190;1188,600;0,446;niedrig_aktiv
376;14057;14091;3243,310;35;8,750;569,370;82,450;1321,520;0,446;niedrig_aktiv
383;14244;14281;3520,110;38;9,500;752,620;81,370;3010,480;0,446;niedrig_aktiv
449;16328;16371;373,220;44;11,000;697,970;82,030;928,120;0,446;niedrig_aktiv
456;16502;16542;413,140;41;10,250;810,270;82,790;1484,920;0,446;niedrig_aktiv
650;21541;21575;3519,410;35;8,750;713,480;81,540;2853,930;0,446;niedrig_aktiv
795;25868;25905;3336,050;38;9,500;384,900;81,980;1575,680;0,446;niedrig_aktiv
957;32160;32207;3234,670;48;12,000;457,810;81,890;276,200;0,446;niedrig_aktiv
485;17234;17254;3240,270;21;5,250;349,080;82,900;1396,320;0,445;niedrig_aktiv
540;18616;18654;680,920;39;9,750;696,540;83,330;824,480;0,445;niedrig_aktiv
562;19092;19137;324,550;46;11,500;939,900;83,600;1770,680;0,445;niedrig_aktiv
637;21162;21196;3523,360;35;8,750;570,410;83,550;2281,620;0,445;niedrig_aktiv
682;22516;22539;3519,690;24;6,000;460,430;84,010;1841,710;0,445;niedrig_aktiv
733;23905;23909;3518,800;5;1,250;104,860;83,890;419,440;0,445;niedrig_aktiv
774;25095;25128;3518,860;34;8,500;711,080;83,660;2844,320;0,445;niedrig_aktiv
791;25681;25711;3517,080;31;7,750;398,920;84,020;1226,960;0,445;niedrig_aktiv
918;30522;30569;337,210;48;12,000;738,600;83,130;1672,600;0,445;niedrig_aktiv
955;32064;32111;3341,440;48;12,000;459,140;83,280;336,880;0,445;niedrig_aktiv
958;32208;32255;3343,450;48;12,000;533,760;84,100;1229,240;0,445;niedrig_aktiv
340;12902;12937;3525,130;36;9,000;454,100;85,320;1816,400;0,444;niedrig_aktiv
367;13714;13758;325,510;45;11,250;923,290;85,210;1854,600;0,444;niedrig_aktiv
772;25020;25033;3365,980;14;3,500;297,220;84,920;890,960;0,444;niedrig_aktiv
896;29633;29680;2585,560;48;12,000;1014,180;84,520;729,440;0,444;niedrig_aktiv
949;31828;31864;3322,680;37;9,250;792,660;85,690;816,440;0,444;niedrig_aktiv
155;7301;7348;3389,740;48;12,000;763,880;87,010;406,360;0,443;niedrig_aktiv
607;20453;20476;248,740;24;6,000;431,750;86,850;1231,980;0,443;niedrig_aktiv
423;15563;15599;495,990;37;9,250;664,510;88,400;793,680;0,442;niedrig_aktiv
631;21013;21023;2553,160;11;2,750;243,010;88,370;972,020;0,442;niedrig_aktiv
884;29138;29169;3157,890;32;8,000;413,770;88,740;1655,080;0,442;niedrig_aktiv
932;31103;31148;318,010;46;11,500;614,350;88,360;778,400;0,442;niedrig_aktiv
55;2553;2600;3284,000;48;12,000;530,720;89,070;514,400;0,441;niedrig_aktiv
112;5251;5298;3345,530;48;12,000;516,440;89,940;333,880;0,441;niedrig_aktiv
131;6163;6210;1698,350;48;12,000;927,450;89,460;448,160;0,441;niedrig_aktiv
168;7925;7972;3174,230;48;12,000;635,080;88,970;359,160;0,441;niedrig_aktiv
272;10980;11017;3518,930;38;9,500;739,850;90,040;2959,400;0,441;niedrig_aktiv
395;14678;14725;3056,200;48;12,000;692,140;89,530;408,520;0,441;niedrig_aktiv
486;17262;17309;597,140;48;12,000;1012,470;89,610;1257,360;0,441;niedrig_aktiv
563;19142;19181;3511,690;40;10,000;524,410;89,530;2097,640;0,441;niedrig_aktiv
840;27514;27534;3471,380;21;5,250;471,050;89,720;1254,320;0,441;niedrig_aktiv
128;6019;6066;3327,520;48;12,000;598,500;91,230;315,880;0,440;niedrig_aktiv
227;9736;9753;731,090;18;4,500;410,650;91,260;760,320;0,440;niedrig_aktiv
318;12368;12414;336,360;47;11,750;968,400;91,760;1809,800;0,440;niedrig_aktiv
467;16752;16770;3280,770;19;4,750;435,430;91,670;1602,000;0,440;niedrig_aktiv
584;19862;19905;409,200;44;11,000;748,310;90,580;1862,400;0,440;niedrig_aktiv
596;20153;20194;593,890;42;10,500;935,710;90,740;958,750;0,440;niedrig_aktiv
703;23019;23031;3212,840;13;3,250;295,960;91,060;1183,830;0,440;niedrig_aktiv
971;32832;32879;3277,900;48;12,000;670,910;91,770;437,600;0,440;niedrig_aktiv
39;1783;1830;3040,170;48;12,000;853,470;93,130;448,000;0,439;niedrig_aktiv
143;6731;6776;2158,150;46;11,500;1043,140;93,170;472,440;0,439;niedrig_aktiv
275;11087;11133;3506,760;47;11,750;798,930;93,020;3195,720;0,439;niedrig_aktiv
411;15204;15237;3516,400;34;8,500;571,380;92,320;2164,960;0,439;niedrig_aktiv
413;15303;15320;3516,750;18;4,500;417,040;92,680;1668,160;0,439;niedrig_aktiv
557;18957;18987;3521,300;31;7,750;545,250;92,790;2181,000;0,439;niedrig_aktiv
671;22215;22248;3516,110;34;8,500;787,060;92,600;3077,490;0,439;niedrig_aktiv
895;29585;29632;3047,470;48;12,000;510,890;92,950;693,480;0,439;niedrig_aktiv
930;31004;31051;3376,680;48;12,000;290,740;92,600;665,520;0,439;niedrig_aktiv
70;3273;3320;3232,180;48;12,000;558,900;94,200;327,200;0,438;niedrig_aktiv
95;4472;4519;2675,620;48;12,000;796,880;93,550;339,040;0,438;niedrig_aktiv
223;9682;9699;2332,700;18;4,500;426,730;94,830;1706,920;0,438;niedrig_aktiv
447;16262;16284;3519,380;23;5,750;263,820;93,990;1055,280;0,438;niedrig_aktiv
677;22371;22403;482,080;33;8,250;715,080;93,950;1003,370;0,438;niedrig_aktiv
799;25968;26002;3187,870;35;8,750;819,130;93,610;3276,520;0,438;niedrig_aktiv
249;10262;10303;579,150;42;10,500;872,490;96,240;821,600;0,437;niedrig_aktiv
569;19333;19370;3519,360;38;9,500;763,140;95,170;3030,560;0,437;niedrig_aktiv
692;22737;22784;3047,200;48;12,000;627,590;95,680;810,230;0,437;niedrig_aktiv
762;24680;24715;1598,430;36;9,000;730,510;96,310;840,360;0,437;niedrig_aktiv
853;27992;28020;3069,720;29;7,250;405,240;95,170;1513,160;0,437;niedrig_aktiv
943;31574;31621;2406,240;48;12,000;859,520;95,880;273,080;0,437;niedrig_aktiv
975;33024;33071;3281,220;48;12,000;773,760;96,380;388,880;0,437;niedrig_aktiv
38;1735;1782;3179,780;48;12,000;853,470;96,830;1006,520;0,436;niedrig_aktiv
533;18419;18465;307,800;47;11,750;760,020;96,650;1785,320;0,436;niedrig_aktiv
553;18866;18892;3515,480;27;6,750;659,910;97,760;2639,640;0,436;niedrig_aktiv
694;22833;22860;2930,010;28;7,000;172,060;97,780;487,410;0,436;niedrig_aktiv
788;25580;25616;3503,440;37;9,250;759,330;97,400;2396,840;0,436;niedrig_aktiv
169;7973;8020;3045,610;48;12,000;696,400;99,130;378,520;0,435;niedrig_aktiv
342;12996;13020;3515,100;25;6,250;620,540;99,290;2482,160;0,435;niedrig_aktiv
468;16789;16828;687,820;40;10,000;886,780;98,110;1011,720;0,435;niedrig_aktiv
632;21029;21062;482,250;34;8,500;749,230;98,100;1290,960;0,435;niedrig_aktiv
882;29073;29089;3145,150;17;4,250;419,280;98,650;1677,120;0,435;niedrig_aktiv
319;12423;12455;3514,940;33;8,250;824,420;99,930;3297,680;0,434;niedrig_aktiv
404;14992;15029;287,840;38;9,500;959,050;100,950;1193,880;0,434;niedrig_aktiv
458;16561;16573;3506,050;13;3,250;323,870;99,650;829,560;0,434;niedrig_aktiv
709;23276;23296;3515,230;21;5,250;515,530;100,480;2062,140;0,434;niedrig_aktiv
765;24781;24828;3279,910;48;12,000;346,770;101,040;758,880;0,434;niedrig_aktiv
81;3800;3847;2929,460;48;12,000;1010,650;101,540;308,320;0,433;niedrig_aktiv
102;4808;4855;1839,610;48;12,000;1135,000;101,900;353,560;0,433;niedrig_aktiv
356;13435;13467;733,990;33;8,250;733,020;102,210;798,480;0,433;niedrig_aktiv
431;15742;15788;266,870;47;11,750;861,980;102,040;1695,280;0,433;niedrig_aktiv
781;25342;25380;630,850;39;9,750;933,200;101,850;843,960;0,433;niedrig_aktiv
382;14194;14239;620,160;46;11,500;875,260;102,870;819,400;0,432;niedrig_aktiv
412;15248;15293;620,360;46;11,500;1040,240;103,580;1474,600;0,432;niedrig_aktiv
428;15654;15693;680,430;40;10,000;384,050;102,810;1536,200;0,432;niedrig_aktiv
561;19056;19084;3515,360;29;7,250;627,370;103,470;2509,480;0,432;niedrig_aktiv
573;19526;19536;3514,050;11;2,750;284,680;103,520;1138,740;0,432;niedrig_aktiv
587;19964;20004;560,190;41;10,250;747,450;102,950;930,040;0,432;niedrig_aktiv
717;23508;23555;2589,930;48;12,000;760,560;103,470;864,000;0,432;niedrig_aktiv
58;2697;2744;3390,410;48;12,000;519,350;105,340;375,160;0,431;niedrig_aktiv
317;12330;12359;3503,150;30;7,500;626,280;104,700;2505,120;0,431;niedrig_aktiv
421;15513;15543;3461,840;31;7,750;300,150;104,190;1176,240;0,431;niedrig_aktiv
465;16731;16742;280,640;12;3,000;267,350;104,580;1069,400;0,431;niedrig_aktiv
579;19678;19720;411,660;43;10,750;1036,310;104,710;1234,080;0,431;niedrig_aktiv
784;25436;25477;610,920;42;10,500;954,780;104,180;890,360;0,431;niedrig_aktiv
880;28991;29031;577,000;41;10,250;1043,590;105,440;772,120;0,431;niedrig_aktiv
74;3465;3512;3184,800;48;12,000;715,090;106,100;420,040;0,430;niedrig_aktiv
593;20115;20125;3513,170;11;2,750;294,390;107,050;1177,580;0,430;niedrig_aktiv
97;4568;4615;2200,800;48;12,000;440,400;108,580;322,840;0,429;niedrig_aktiv
142;6683;6730;3293,930;48;12,000;782,170;108,510;389,160;0,429;niedrig_aktiv
305;11944;11957;1140,400;14;3,500;376,600;107,600;1506,400;0,429;niedrig_aktiv
378;14101;14139;756,040;39;9,750;987,410;108,560;781,360;0,429;niedrig_aktiv
835;27369;27411;2217,150;43;10,750;586,490;108,660;708,240;0,429;niedrig_aktiv
23;1057;1104;3223,130;48;12,000;1149,220;109,170;643,280;0,428;niedrig_aktiv
25;1153;1200;2894,530;48;12,000;739,920;109,310;400,320;0,428;niedrig_aktiv
31;1441;1488;3186,500;48;12,000;578,930;109,030;335,320;0,428;niedrig_aktiv
57;2649;2696;3128,100;48;12,000;798,470;109,820;455,760;0,428;niedrig_aktiv
215;9450;9472;3512,660;23;5,750;626,830;109,010;2507,340;0,428;niedrig_aktiv
398;14807;14828;340,380;22;5,500;496,580;109,950;631,080;0,428;niedrig_aktiv
422;15546;15555;2718,800;10;2,500;272,490;109,000;1089,960;0,428;niedrig_aktiv
576;19585;19632;2070,570;48;12,000;1313,910;109,490;921,890;0,428;niedrig_aktiv
623;20790;20808;3504,310;19;4,750;466,280;109,360;1865,140;0,428;niedrig_aktiv
697;22911;22922;3509,300;12;3,000;329,380;109,790;1170,590;0,428;niedrig_aktiv
822;26875;26922;3108,780;48;12,000;271,840;110,180;793,200;0,428;niedrig_aktiv
144;6782;6829;3381,510;48;12,000;492,230;110,420;1013,200;0,427;niedrig_aktiv
370;13825;13853;232,880;29;7,250;513,780;110,410;1102,000;0,427;niedrig_aktiv
476;16939;16968;3517,800;30;7,500;498,570;110,470;1994,280;0,427;niedrig_aktiv
157;7397;7444;3104,330;48;12,000;866,330;112,310;283,600;0,426;niedrig_aktiv
259;10600;10647;3509,790;48;12,000;1082,050;111,750;3642,760;0,426;niedrig_aktiv
764;24733;24780;3358,170;48;12,000;492,000;113,020;1473,080;0,426;niedrig_aktiv
857;28132;28169;650,950;38;9,500;994,910;113,110;608,920;0,426;niedrig_aktiv
898;29709;29756;3373,240;48;12,000;1167,260;112,210;1624,400;0,426;niedrig_aktiv
56;2601;2648;2978,480;48;12,000;627,480;113,470;396,160;0,425;niedrig_aktiv
114;5347;5394;3110,900;48;12,000;526,620;113,500;279,280;0,425;niedrig_aktiv
196;8920;8966;452,090;47;11,750;836,840;113,870;1317,800;0,425;niedrig_aktiv
462;16649;16682;3512,850;34;8,500;878,060;113,270;3512,240;0,425;niedrig_aktiv
531;18321;18366;525,100;46;11,500;1033,750;113,320;875,680;0,425;niedrig_aktiv
598;20207;20236;3503,650;30;7,500;451,260;114,520;1390,690;0,425;niedrig_aktiv
711;23318;23365;2603,430;48;12,000;1074,160;113,450;981,800;0,425;niedrig_aktiv
836;27412;27459;3052,390;48;12,000;632,320;113,730;2056,840;0,425;niedrig_aktiv
42;1927;1974;3160,110;48;12,000;788,600;116,280;450,240;0,424;niedrig_aktiv
197;8976;9001;3483,240;26;6,500;371,070;115,510;1484,290;0,424;niedrig_aktiv
211;9367;9388;3402,900;22;5,500;407,450;115,680;1038,260;0,424;niedrig_aktiv
373;13960;13996;3508,980;37;9,250;910,600;116,180;3033,840;0,424;niedrig_aktiv
436;15927;15974;2060,900;48;12,000;1077,760;115,220;769,520;0,424;niedrig_aktiv
559;18998;19040;588,980;43;10,750;1195,580;115,940;800,760;0,424;niedrig_aktiv
707;23175;23212;3506,980;38;9,500;992,940;115,830;3429,000;0,424;niedrig_aktiv
945;31631;31678;3280,110;48;12,000;515,650;115,170;1332,520;0,424;niedrig_aktiv
578;19642;19669;3378,320;28;7,000;604,290;117,510;1771,740;0,423;niedrig_aktiv
103;4856;4903;2007,700;48;12,000;1146,430;118,780;515,840;0,422;niedrig_aktiv
113;5299;5346;3119,200;48;12,000;933,640;119,180;370,000;0,422;niedrig_aktiv
551;18819;18846;754,940;28;7,000;759,030;118,080;798,720;0,422;niedrig_aktiv
825;26978;27014;584,530;37;9,250;864,590;118,280;877,480;0,422;niedrig_aktiv
69;3225;3272;3067,040;48;12,000;886,430;120,650;391,080;0,421;niedrig_aktiv
214;9425;9443;589,310;19;4,750;366,100;119,970;801,450;0,421;niedrig_aktiv
408;15113;15141;3516,070;29;7,250;691,520;120,060;2766,080;0,421;niedrig_aktiv
508;17854;17896;532,010;43;10,750;1128,680;120,740;884,800;0,421;niedrig_aktiv
973;32928;32975;3143,310;48;12,000;773,760;120,600;512,760;0,421;niedrig_aktiv
209;9304;9345;672,560;42;10,500;1232,390;121,870;802,420;0,420;niedrig_aktiv
232;9873;9885;2738,060;13;3,250;394,970;121,530;1579,880;0,420;niedrig_aktiv
324;12535;12554;3450,590;20;5,000;230,750;151,320;1180,480;0,420;niedrig_aktiv
399;14844;14855;3063,390;12;3,000;365,570;121,860;1462,280;0,420;niedrig_aktiv
532;18373;18411;3500,720;39;9,750;428,910;120,900;1397,200;0,420;niedrig_aktiv
555;18904;18939;781,590;36;9,000;1036,270;122,010;872,120;0,420;niedrig_aktiv
725;23664;23699;3361,850;36;9,000;679,380;122,320;2708,200;0,420;niedrig_aktiv
73;3417;3464;2574,450;48;12,000;1091,470;123,810;355,240;0,419;niedrig_aktiv
640;21255;21298;3511,600;44;11,000;836,000;122,820;3260,870;0,419;niedrig_aktiv
699;22946;22979;461,640;34;8,500;916,620;122,630;1252,170;0,419;niedrig_aktiv
920;30616;30630;3111,050;15;3,750;459,340;122,490;1837,360;0,419;niedrig_aktiv
262;10688;10705;318,220;18;4,500;557,730;123,940;1374,080;0,418;niedrig_aktiv
312;12178;12218;810,970;41;10,250;1143,350;124,170;805,160;0,418;niedrig_aktiv
280;11249;11270;594,050;22;5,500;624,690;125,600;656,960;0,417;niedrig_aktiv
304;11923;11942;2039,700;20;5,000;556,240;126,180;429,720;0,417;niedrig_aktiv
403;14951;14984;3424,390;34;8,500;651,500;125,960;951,240;0,417;niedrig_aktiv
446;16210;16257;820,360;48;12,000;1055,790;125,760;982,240;0,417;niedrig_aktiv
497;17553;17592;723,550;40;10,000;535,370;126,200;763,680;0,417;niedrig_aktiv
545;18710;18747;805,620;38;9,500;1090,310;126,690;777,000;0,417;niedrig_aktiv
577;19633;19639;1962,730;7;1,750;48,710;126,560;691,090;0,417;niedrig_aktiv
705;23093;23113;3343,200;21;5,250;665,120;126,690;1972,590;0,417;niedrig_aktiv
739;24053;24100;3369,410;48;12,000;814,910;126,160;1660,960;0,417;niedrig_aktiv
867;28502;28512;3003,910;11;2,750;346,300;125,930;1385,200;0,417;niedrig_aktiv
137;6451;6487;2890,880;37;9,250;1013,870;128,230;471,320;0,416;niedrig_aktiv
141;6635;6682;3195,490;48;12,000;675,750;127,020;670,880;0,416;niedrig_aktiv
