index;timestamp;charge_potential;discharge_potential;soc
286;2025-01-03 23:30;2015,96;-1365,04;1800,00
287;2025-01-03 23:45;2008,96;-1372,04;1800,00
288;2025-01-04 00:00;1999,40;-1381,60;1800,00
289;2025-01-04 00:15;2007,24;-1373,76;1800,00
290;2025-01-04 00:30;2040,16;-1340,84;1800,00
291;2025-01-04 00:45;2011,32;-1369,68;1800,00
292;2025-01-04 01:00;1937,88;-1443,12;1800,00
293;2025-01-04 01:15;1987,32;-1393,68;1800,00
294;2025-01-04 01:30;2025,00;-1356,00;1800,00
295;2025-01-04 01:45;1999,88;-1381,12;1800,00
296;2025-01-04 02:00;2041,04;-1339,96;1800,00
297;2025-01-04 02:15;2066,92;-1314,08;1800,00
298;2025-01-04 02:30;2027,96;-1353,04;1800,00
299;2025-01-04 02:45;2007,24;-1373,76;1800,00
300;2025-01-04 03:00;2012,28;-1368,72;1800,00
301;2025-01-04 03:15;2072,52;-1308,48;1800,00
302;2025-01-04 03:30;2059,28;-1321,72;1800,00
303;2025-01-04 03:45;2016,12;-1364,88;1800,00
304;2025-01-04 04:00;2035,72;-1345,28;1800,00
305;2025-01-04 04:15;2045,12;-1335,88;1800,00
306;2025-01-04 04:30;2048,20;-1332,80;1800,00
307;2025-01-04 04:45;1930,12;-1450,88;1800,00
308;2025-01-04 05:00;1964,12;-1416,88;1800,00
309;2025-01-04 05:15;1954,88;-1426,12;1800,00
310;2025-01-04 05:30;1926,16;-1454,84;1800,00
311;2025-01-04 05:45;1859,96;-1521,04;1800,00
312;2025-01-04 06:00;1802,68;-1578,32;1800,00
313;2025-01-04 06:15;1748,28;-1632,72;1800,00
314;2025-01-04 06:30;1631,92;-1749,08;1800,00
315;2025-01-04 06:45;1661,08;-1719,92;1800,00
316;2025-01-04 07:00;1673,64;-1707,36;1800,00
317;2025-01-04 07:15;1733,00;-1648,00;1800,00
318;2025-01-04 07:30;1641,04;-1739,96;1800,00
319;2025-01-04 07:45;1650,36;-1730,64;1800,00
320;2025-01-04 08:00;1634,32;-1746,68;1800,00
321;2025-01-04 08:15;1548,48;-1832,52;1800,00
322;2025-01-04 08:30;1590,76;-1790,24;1800,00
323;2025-01-04 08:45;1645,96;-1735,04;1800,00
324;2025-01-04 09:00;1576,28;-1804,72;1800,00
325;2025-01-04 09:15;1550,60;-1830,40;1800,00
326;2025-01-04 09:30;1495,20;-1885,80;1800,00
327;2025-01-04 09:45;1475,80;-1905,20;1800,00
328;2025-01-04 10:00;1441,20;-1939,80;1800,00
