index;timestamp;charge_potential;discharge_potential;soc
5301;2025-02-25 05:15;1900,00;-1900,00;1770,00
5302;2025-02-25 05:30;1900,00;-1900,00;1770,00
5303;2025-02-25 05:45;1900,00;-1900,00;1770,00
5304;2025-02-25 06:00;1900,00;-1900,00;1770,00
5305;2025-02-25 06:15;1900,00;-1900,00;1770,00
5306;2025-02-25 06:30;1900,00;-1900,00;1770,00
5307;2025-02-25 06:45;1900,00;-1900,00;1770,00
5308;2025-02-25 07:00;1900,00;-1900,00;1770,00
5309;2025-02-25 07:15;1900,00;-1900,00;1770,00
5310;2025-02-25 07:30;1900,00;-1900,00;1770,00
5311;2025-02-25 07:45;0,00;-1843,20;1770,00
5312;2025-02-25 08:00;0,00;-1832,24;1755,80
5313;2025-02-25 08:15;0,00;-1839,92;1738,86
5314;2025-02-25 08:30;0,00;-1804,08;1723,84
5315;2025-02-25 08:45;0,00;-1719,96;1699,86
5316;2025-02-25 09:00;0,00;-1793,16;1654,85
5317;2025-02-25 09:15;0,00;-1800,72;1628,14
5318;2025-02-25 09:30;0,00;-1829,48;1603,32
5319;2025-02-25 09:45;1877,20;0,00;1585,69
5320;2025-02-25 10:00;0,00;-1863,96;1591,39
5321;2025-02-25 10:15;0,00;-1712,40;1582,38
5322;2025-02-25 10:30;0,00;-1800,76;1535,48
5323;2025-02-25 10:45;0,00;-1778,52;1510,67
5324;2025-02-25 11:00;0,00;-1788,40;1480,30
5325;2025-02-25 11:15;0,00;-1808,60;1452,40
5326;2025-02-25 11:30;0,00;-1783,00;1429,55
5327;2025-02-25 11:45;0,00;-1739,08;1400,30
5328;2025-02-25 12:00;0,00;-1804,00;1360,07
5329;2025-02-25 12:15;0,00;-1847,52;1336,07
5330;2025-02-25 12:30;1900,00;-1900,00;1322,95
5331;2025-02-25 12:45;1900,00;-1900,00;1322,95
5332;2025-02-25 13:00;1900,00;-1900,00;1322,95
5333;2025-02-25 13:15;0,00;-1817,84;1322,95
5334;2025-02-25 13:30;1900,00;-1900,00;1302,41
5335;2025-02-25 13:45;1900,00;-1900,00;1302,41
5336;2025-02-25 14:00;1900,00;-1900,00;1302,41
5337;2025-02-25 14:15;1900,00;-1900,00;1302,41
5338;2025-02-25 14:30;1900,00;-1900,00;1302,41
5339;2025-02-25 14:45;1900,00;-1900,00;1302,41
5340;2025-02-25 15:00;1900,00;-1900,00;1302,41
5341;2025-02-25 15:15;1900,00;-1900,00;1302,41
5342;2025-02-25 15:30;1900,00;-1900,00;1302,41
5343;2025-02-25 15:45;1900,00;-1900,00;1302,41
5344;2025-02-25 16:00;1900,00;-1900,00;1302,41
5345;2025-02-25 16:15;1900,00;-1900,00;1302,41
5346;2025-02-25 16:30;1900,00;-1900,00;1302,41
5347;2025-02-25 16:45;1680,56;0,00;1302,41
5348;2025-02-25 17:00;1860,04;0,00;1357,27
5349;2025-02-25 17:15;1822,96;0,00;1367,26
5350;2025-02-25 17:30;1784,16;0,00;1386,52
5351;2025-02-25 17:45;1780,36;0,00;1415,48
5352;2025-02-25 18:00;1735,04;0,00;1445,39
5353;2025-02-25 18:15;1653,40;0,00;1486,63
5354;2025-02-25 18:30;1632,84;0,00;1548,28
5355;2025-02-25 18:45;1638,20;0,00;1615,07
5356;2025-02-25 19:00;1826,04;0,00;1680,52
5357;2025-02-25 19:15;1743,88;0,00;1699,01
5358;2025-02-25 19:30;1772,16;0,00;1738,04
5359;2025-02-25 19:45;1900,00;-1900,00;1770,00
5360;2025-02-25 20:00;1900,00;-1900,00;1770,00
5361;2025-02-25 20:15;1900,00;-1900,00;1770,00
5362;2025-02-25 20:30;1900,00;-1900,00;1770,00
5363;2025-02-25 20:45;1900,00;-1900,00;1770,00
5364;2025-02-25 21:00;1900,00;-1900,00;1770,00
5365;2025-02-25 21:15;1900,00;-1900,00;1770,00
5366;2025-02-25 21:30;1900,00;-1900,00;1770,00
5367;2025-02-25 21:45;1900,00;-1900,00;1770,00
5368;2025-02-25 22:00;1900,00;-1900,00;1770,00
5369;2025-02-25 22:15;1900,00;-1900,00;1770,00
5370;2025-02-25 22:30;0,00;-1879,32;1770,00
5371;2025-02-25 22:45;0,00;-1828,72;1764,83
5372;2025-02-25 23:00;0,00;-1840,48;1747,01
5373;2025-02-25 23:15;0,00;-1832,64;1732,13
5374;2025-02-25 23:30;0,00;-1831,16;1715,29
5375;2025-02-25 23:45;0,00;-1818,04;1698,08
5376;2025-02-26 00:00;0,00;-1736,96;1677,59
5377;2025-02-26 00:15;0,00;-1857,16;1636,83
5378;2025-02-26 00:30;0,00;-1786,56;1626,12
5379;2025-02-26 00:45;0,00;-1706,72;1597,76
5380;2025-02-26 01:00;0,00;-1825,36;1549,44
5381;2025-02-26 01:15;1741,60;0,00;1530,78
5382;2025-02-26 01:30;1794,96;0,00;1570,38
5383;2025-02-26 01:45;1798,28;0,00;1596,64
5384;2025-02-26 02:00;1735,44;0,00;1622,07
5385;2025-02-26 02:15;0,00;-1828,56;1663,21
5386;2025-02-26 02:30;0,00;-1864,16;1645,35
5387;2025-02-26 02:45;1714,64;0,00;1636,39
5388;2025-02-26 03:00;1763,12;0,00;1682,73
5389;2025-02-26 03:15;1799,24;0,00;1716,95
5390;2025-02-26 03:30;1788,56;0,00;1742,14
5391;2025-02-26 03:45;1900,00;-1900,00;1770,00
5392;2025-02-26 04:00;1900,00;-1900,00;1770,00
5393;2025-02-26 04:15;1900,00;-1900,00;1770,00
5394;2025-02-26 04:30;1900,00;-1900,00;1770,00
5395;2025-02-26 04:45;1900,00;-1900,00;1770,00
5396;2025-02-26 05:00;1900,00;-1900,00;1770,00
5397;2025-02-26 05:15;1900,00;-1900,00;1770,00
5398;2025-02-26 05:30;1900,00;-1900,00;1770,00
5399;2025-02-26 05:45;1900,00;-1900,00;1770,00
5400;2025-02-26 06:00;1900,00;-1900,00;1770,00
5401;2025-02-26 06:15;1900,00;-1900,00;1770,00
5402;2025-02-26 06:30;1900,00;-1900,00;1770,00
5403;2025-02-26 06:45;1900,00;-1900,00;1770,00
5404;2025-02-26 07:00;1900,00;-1900,00;1770,00
5405;2025-02-26 07:15;1900,00;-1900,00;1770,00
5406;2025-02-26 07:30;1900,00;-1900,00;1770,00
5407;2025-02-26 07:45;0,00;-1841,92;1770,00
5408;2025-02-26 08:00;0,00;-1770,84;1755,48
5409;2025-02-26 08:15;0,00;-1763,80;1723,19
5410;2025-02-26 08:30;0,00;-1830,32;1689,14
5411;2025-02-26 08:45;0,00;-1744,08;1671,72
5412;2025-02-26 09:00;0,00;-1424,36;1632,74
5413;2025-02-26 09:15;0,00;-1418,72;1513,83
5414;2025-02-26 09:30;0,00;-1541,20;1393,51
5415;2025-02-26 09:45;0,00;-1691,08;1303,81
5416;2025-02-26 10:00;0,00;-1823,08;1251,58
5417;2025-02-26 10:15;0,00;-1809,12;1232,35
5418;2025-02-26 10:30;0,00;-1596,64;1209,63
5419;2025-02-26 10:45;0,00;-1674,56;1133,79
5420;2025-02-26 11:00;0,00;-1787,08;1077,43
5421;2025-02-26 11:15;1882,96;0,00;1049,20
5422;2025-02-26 11:30;0,00;-1890,88;1053,46
5423;2025-02-26 11:45;0,00;-1840,80;1051,18
5424;2025-02-26 12:00;0,00;-1722,12;1036,38
5425;2025-02-26 12:15;0,00;-1855,00;991,91
5426;2025-02-26 12:30;1900,00;-1900,00;980,66
5427;2025-02-26 12:45;1900,00;-1900,00;980,66
5428;2025-02-26 13:00;1900,00;-1900,00;980,66
5429;2025-02-26 13:15;1900,00;-1900,00;980,66
5430;2025-02-26 13:30;1900,00;-1900,00;980,66
5431;2025-02-26 13:45;1900,00;-1900,00;980,66
5432;2025-02-26 14:00;1900,00;-1900,00;980,66
5433;2025-02-26 14:15;1900,00;-1900,00;980,66
5434;2025-02-26 14:30;1900,00;-1900,00;980,66
5435;2025-02-26 14:45;1900,00;-1900,00;980,66
5436;2025-02-26 15:00;1900,00;-1900,00;980,66
5437;2025-02-26 15:15;1900,00;-1900,00;980,66
5438;2025-02-26 15:30;1900,00;-1900,00;980,66
5439;2025-02-26 15:45;1900,00;-1900,00;980,66
5440;2025-02-26 16:00;1900,00;-1900,00;980,66
5441;2025-02-26 16:15;1900,00;-1900,00;980,66
5442;2025-02-26 16:30;1900,00;-1900,00;980,66
5443;2025-02-26 16:45;1900,00;-1900,00;980,66
5444;2025-02-26 17:00;1530,40;0,00;980,66
5445;2025-02-26 17:15;1486,96;0,00;1073,06
5446;2025-02-26 17:30;1502,12;0,00;1176,32
5447;2025-02-26 17:45;1440,36;0,00;1275,79
5448;2025-02-26 18:00;1440,88;0,00;1390,70
5449;2025-02-26 18:15;1436,72;0,00;1505,48
5450;2025-02-26 18:30;1427,80;0,00;1621,30
5451;2025-02-26 18:45;1777,40;0,00;1739,35
5452;2025-02-26 19:00;1900,00;-1900,00;1770,00
5453;2025-02-26 19:15;1900,00;-1900,00;1770,00
5454;2025-02-26 19:30;1900,00;-1900,00;1770,00
5455;2025-02-26 19:45;1900,00;-1900,00;1770,00
5456;2025-02-26 20:00;1900,00;-1900,00;1770,00
5457;2025-02-26 20:15;1900,00;-1900,00;1770,00
5458;2025-02-26 20:30;1900,00;-1900,00;1770,00
5459;2025-02-26 20:45;1900,00;-1900,00;1770,00
5460;2025-02-26 21:00;1900,00;-1900,00;1770,00
5461;2025-02-26 21:15;1900,00;-1900,00;1770,00
5462;2025-02-26 21:30;1900,00;-1900,00;1770,00
5463;2025-02-26 21:45;1900,00;-1900,00;1770,00
5464;2025-02-26 22:00;1900,00;-1900,00;1770,00
5465;2025-02-26 22:15;1900,00;-1900,00;1770,00
5466;2025-02-26 22:30;1900,00;-1900,00;1770,00
5467;2025-02-26 22:45;0,00;-1734,16;1770,00
5468;2025-02-26 23:00;0,00;-1734,20;1728,54
5469;2025-02-26 23:15;0,00;-1668,24;1687,09
5470;2025-02-26 23:30;0,00;-1580,16;1629,15
5471;2025-02-26 23:45;0,00;-1638,80;1549,19
5472;2025-02-27 00:00;0,00;-1574,40;1483,89
5473;2025-02-27 00:15;0,00;-1600,92;1402,49
5474;2025-02-27 00:30;0,00;-1519,88;1327,72
5475;2025-02-27 00:45;0,00;-1465,92;1232,69
5476;2025-02-27 01:00;0,00;-1624,00;1124,17
5477;2025-02-27 01:15;0,00;-1641,72;1055,17
5478;2025-02-27 01:30;0,00;-1843,20;990,60
5479;2025-02-27 01:45;1900,00;-1900,00;976,40
5480;2025-02-27 02:00;1900,00;-1900,00;976,40
5481;2025-02-27 02:15;1900,00;-1900,00;976,40
5482;2025-02-27 02:30;1900,00;-1900,00;976,40
5483;2025-02-27 02:45;1900,00;-1900,00;976,40
5484;2025-02-27 03:00;1900,00;-1900,00;976,40
5485;2025-02-27 03:15;1900,00;-1900,00;976,40
5486;2025-02-27 03:30;1900,00;-1900,00;976,40
5487;2025-02-27 03:45;1900,00;-1900,00;976,40
5488;2025-02-27 04:00;1900,00;-1900,00;976,40
5489;2025-02-27 04:15;1900,00;-1900,00;976,40
5490;2025-02-27 04:30;1900,00;-1900,00;976,40
5491;2025-02-27 04:45;1900,00;-1900,00;976,40
5492;2025-02-27 05:00;1900,00;-1900,00;976,40
5493;2025-02-27 05:15;1900,00;-1900,00;976,40
5494;2025-02-27 05:30;1900,00;-1900,00;976,40
5495;2025-02-27 05:45;1900,00;-1900,00;976,40
5496;2025-02-27 06:00;1900,00;-1900,00;976,40
5497;2025-02-27 06:15;1900,00;-1900,00;976,40
5498;2025-02-27 06:30;1900,00;-1900,00;976,40
5499;2025-02-27 06:45;1900,00;-1900,00;976,40
5500;2025-02-27 07:00;1900,00;-1900,00;976,40
5501;2025-02-27 07:15;1900,00;-1900,00;976,40
5502;2025-02-27 07:30;1900,00;-1900,00;976,40
5503;2025-02-27 07:45;1900,00;-1900,00;976,40
5504;2025-02-27 08:00;1900,00;-1900,00;976,40
5505;2025-02-27 08:15;1900,00;-1900,00;976,40
5506;2025-02-27 08:30;1900,00;-1900,00;976,40
5507;2025-02-27 08:45;1900,00;-1900,00;976,40
5508;2025-02-27 09:00;1900,00;-1900,00;976,40
5509;2025-02-27 09:15;1900,00;-1900,00;976,40
5510;2025-02-27 09:30;1900,00;-1900,00;976,40
5511;2025-02-27 09:45;1900,00;-1900,00;976,40
5512;2025-02-27 10:00;1900,00;-1900,00;976,40
5513;2025-02-27 10:15;1900,00;-1900,00;976,40
5514;2025-02-27 10:30;1900,00;-1900,00;976,40
5515;2025-02-27 10:45;1900,00;-1900,00;976,40
5516;2025-02-27 11:00;1900,00;-1900,00;976,40
5517;2025-02-27 11:15;1900,00;-1900,00;976,40
5518;2025-02-27 11:30;1900,00;-1900,00;976,40
5519;2025-02-27 11:45;1900,00;-1900,00;976,40
5520;2025-02-27 12:00;1900,00;-1900,00;976,40
5521;2025-02-27 12:15;1900,00;-1900,00;976,40
5522;2025-02-27 12:30;1900,00;-1900,00;976,40
5523;2025-02-27 12:45;1900,00;-1900,00;976,40
5524;2025-02-27 13:00;1900,00;-1900,00;976,40
5525;2025-02-27 13:15;1900,00;-1900,00;976,40
5526;2025-02-27 13:30;1900,00;-1900,00;976,40
5527;2025-02-27 13:45;1900,00;-1900,00;976,40
5528;2025-02-27 14:00;1900,00;-1900,00;976,40
5529;2025-02-27 14:15;1900,00;-1900,00;976,40
5530;2025-02-27 14:30;1900,00;-1900,00;976,40
5531;2025-02-27 14:45;1900,00;-1900,00;976,40
5532;2025-02-27 15:00;1900,00;-1900,00;976,40
5533;2025-02-27 15:15;1900,00;-1900,00;976,40
5534;2025-02-27 15:30;1900,00;-1900,00;976,40
5535;2025-02-27 15:45;1900,00;-1900,00;976,40
5536;2025-02-27 16:00;1900,00;-1900,00;976,40
5537;2025-02-27 16:15;1900,00;-1900,00;976,40
5538;2025-02-27 16:30;1900,00;-1900,00;976,40
5539;2025-02-27 16:45;1900,00;-1900,00;976,40
5540;2025-02-27 17:00;1900,00;-1900,00;976,40
5541;2025-02-27 17:15;1900,00;-1900,00;976,40
5542;2025-02-27 17:30;1900,00;-1900,00;976,40
5543;2025-02-27 17:45;1900,00;-1900,00;976,40
5544;2025-02-27 18:00;1900,00;-1900,00;976,40
5545;2025-02-27 18:15;1900,00;-1900,00;976,40
5546;2025-02-27 18:30;1900,00;-1900,00;976,40
5547;2025-02-27 18:45;1900,00;-1900,00;976,40
5548;2025-02-27 19:00;1900,00;-1900,00;976,40
5549;2025-02-27 19:15;1900,00;-1900,00;976,40
5550;2025-02-27 19:30;1900,00;-1900,00;976,40
5551;2025-02-27 19:45;1900,00;-1900,00;976,40
5552;2025-02-27 20:00;1900,00;-1900,00;976,40
5553;2025-02-27 20:15;1900,00;-1900,00;976,40
5554;2025-02-27 20:30;1900,00;-1900,00;976,40
5555;2025-02-27 20:45;1900,00;-1900,00;976,40
5556;2025-02-27 21:00;1900,00;-1900,00;976,40
5557;2025-02-27 21:15;1900,00;-1900,00;976,40
5558;2025-02-27 21:30;1900,00;-1900,00;976,40
5559;2025-02-27 21:45;1900,00;-1900,00;976,40
5560;2025-02-27 22:00;1900,00;-1900,00;976,40
5561;2025-02-27 22:15;1900,00;-1900,00;976,40
5562;2025-02-27 22:30;1900,00;-1900,00;976,40
5563;2025-02-27 22:45;1900,00;-1900,00;976,40
5564;2025-02-27 23:00;1900,00;-1900,00;976,40
5565;2025-02-27 23:15;1900,00;-1900,00;976,40
5566;2025-02-27 23:30;1900,00;-1900,00;976,40
5567;2025-02-27 23:45;1900,00;-1900,00;976,40
5568;2025-02-28 00:00;1900,00;-1900,00;976,40
5569;2025-02-28 00:15;1900,00;-1900,00;976,40
5570;2025-02-28 00:30;0,00;-1860,32;976,40
5571;2025-02-28 00:45;1900,00;-1900,00;966,48
5572;2025-02-28 01:00;1900,00;-1900,00;966,48
5573;2025-02-28 01:15;1900,00;-1900,00;966,48
5574;2025-02-28 01:30;1900,00;-1900,00;966,48
5575;2025-02-28 01:45;1900,00;-1900,00;966,48
5576;2025-02-28 02:00;1900,00;-1900,00;966,48
5577;2025-02-28 02:15;1900,00;-1900,00;966,48
5578;2025-02-28 02:30;1900,00;-1900,00;966,48
5579;2025-02-28 02:45;1900,00;-1900,00;966,48
5580;2025-02-28 03:00;1900,00;-1900,00;966,48
5581;2025-02-28 03:15;1900,00;-1900,00;966,48
5582;2025-02-28 03:30;1900,00;-1900,00;966,48
5583;2025-02-28 03:45;1900,00;-1900,00;966,48
5584;2025-02-28 04:00;1900,00;-1900,00;966,48
5585;2025-02-28 04:15;1900,00;-1900,00;966,48
5586;2025-02-28 04:30;1900,00;-1900,00;966,48
5587;2025-02-28 04:45;1900,00;-1900,00;966,48
5588;2025-02-28 05:00;1900,00;-1900,00;966,48
5589;2025-02-28 05:15;1900,00;-1900,00;966,48
5590;2025-02-28 05:30;1900,00;-1900,00;966,48
5591;2025-02-28 05:45;1900,00;-1900,00;966,48
5592;2025-02-28 06:00;1900,00;-1900,00;966,48
5593;2025-02-28 06:15;1900,00;-1900,00;966,48
5594;2025-02-28 06:30;1900,00;-1900,00;966,48
5595;2025-02-28 06:45;1900,00;-1900,00;966,48
5596;2025-02-28 07:00;1900,00;-1900,00;966,48
5597;2025-02-28 07:15;1900,00;-1900,00;966,48
5598;2025-02-28 07:30;1900,00;-1900,00;966,48
5599;2025-02-28 07:45;1900,00;-1900,00;966,48
5600;2025-02-28 08:00;1900,00;-1900,00;966,48
5601;2025-02-28 08:15;1900,00;-1900,00;966,48
5602;2025-02-28 08:30;1900,00;-1900,00;966,48
5603;2025-02-28 08:45;1900,00;-1900,00;966,48
5604;2025-02-28 09:00;1900,00;-1900,00;966,48
5605;2025-02-28 09:15;1900,00;-1900,00;966,48
5606;2025-02-28 09:30;1900,00;-1900,00;966,48
5607;2025-02-28 09:45;1900,00;-1900,00;966,48
5608;2025-02-28 10:00;1900,00;-1900,00;966,48
5609;2025-02-28 10:15;1900,00;-1900,00;966,48
5610;2025-02-28 10:30;1900,00;-1900,00;966,48
5611;2025-02-28 10:45;1900,00;-1900,00;966,48
5612;2025-02-28 11:00;1900,00;-1900,00;966,48
5613;2025-02-28 11:15;1900,00;-1900,00;966,48
5614;2025-02-28 11:30;1900,00;-1900,00;966,48
5615;2025-02-28 11:45;1900,00;-1900,00;966,48
5616;2025-02-28 12:00;1900,00;-1900,00;966,48
5617;2025-02-28 12:15;1900,00;-1900,00;966,48
5618;2025-02-28 12:30;1900,00;-1900,00;966,48
5619;2025-02-28 12:45;1900,00;-1900,00;966,48
5620;2025-02-28 13:00;1900,00;-1900,00;966,48
5621;2025-02-28 13:15;1900,00;-1900,00;966,48
5622;2025-02-28 13:30;1900,00;-1900,00;966,48
5623;2025-02-28 13:45;1900,00;-1900,00;966,48
5624;2025-02-28 14:00;1900,00;-1900,00;966,48
5625;2025-02-28 14:15;1900,00;-1900,00;966,48
5626;2025-02-28 14:30;1900,00;-1900,00;966,48
5627;2025-02-28 14:45;1900,00;-1900,00;966,48
5628;2025-02-28 15:00;1900,00;-1900,00;966,48
5629;2025-02-28 15:15;1900,00;-1900,00;966,48
5630;2025-02-28 15:30;1900,00;-1900,00;966,48
5631;2025-02-28 15:45;1900,00;-1900,00;966,48
5632;2025-02-28 16:00;1900,00;-1900,00;966,48
5633;2025-02-28 16:15;1900,00;-1900,00;966,48
5634;2025-02-28 16:30;1900,00;-1900,00;966,48
5635;2025-02-28 16:45;1900,00;-1900,00;966,48
5636;2025-02-28 17:00;1900,00;-1900,00;966,48
5637;2025-02-28 17:15;1900,00;-1900,00;966,48
5638;2025-02-28 17:30;1900,00;-1900,00;966,48
5639;2025-02-28 17:45;1900,00;-1900,00;966,48
5640;2025-02-28 18:00;1900,00;-1900,00;966,48
5641;2025-02-28 18:15;1900,00;-1900,00;966,48
5642;2025-02-28 18:30;1900,00;-1900,00;966,48
5643;2025-02-28 18:45;1900,00;-1900,00;966,48
5644;2025-02-28 19:00;1900,00;-1900,00;966,48
5645;2025-02-28 19:15;1900,00;-1900,00;966,48
5646;2025-02-28 19:30;1900,00;-1900,00;966,48
5647;2025-02-28 19:45;1900,00;-1900,00;966,48
5648;2025-02-28 20:00;1900,00;-1900,00;966,48
5649;2025-02-28 20:15;1900,00;-1900,00;966,48
5650;2025-02-28 20:30;1900,00;-1900,00;966,48
5651;2025-02-28 20:45;1900,00;-1900,00;966,48
5652;2025-02-28 21:00;1900,00;-1900,00;966,48
5653;2025-02-28 21:15;1900,00;-1900,00;966,48
5654;2025-02-28 21:30;1900,00;-1900,00;966,48
5655;2025-02-28 21:45;1900,00;-1900,00;966,48
5656;2025-02-28 22:00;1900,00;-1900,00;966,48
5657;2025-02-28 22:15;1900,00;-1900,00;966,48
5658;2025-02-28 22:30;1900,00;-1900,00;966,48
5659;2025-02-28 22:45;1900,00;-1900,00;966,48
5660;2025-02-28 23:00;1900,00;-1900,00;966,48
5661;2025-02-28 23:15;1900,00;-1900,00;966,48
5662;2025-02-28 23:30;1900,00;-1900,00;966,48
5663;2025-02-28 23:45;1900,00;-1900,00;966,48
5664;2025-03-01 00:00;1900,00;-1900,00;966,48
5665;2025-03-01 00:15;1900,00;-1900,00;966,48
5666;2025-03-01 00:30;1900,00;-1900,00;966,48
5667;2025-03-01 00:45;1900,00;-1900,00;966,48
5668;2025-03-01 01:00;1900,00;-1900,00;966,48
5669;2025-03-01 01:15;1900,00;-1900,00;966,48
5670;2025-03-01 01:30;1900,00;-1900,00;966,48
5671;2025-03-01 01:45;1900,00;-1900,00;966,48
5672;2025-03-01 02:00;1900,00;-1900,00;966,48
5673;2025-03-01 02:15;1900,00;-1900,00;966,48
5674;2025-03-01 02:30;1900,00;-1900,00;966,48
5675;2025-03-01 02:45;1900,00;-1900,00;966,48
5676;2025-03-01 03:00;1900,00;-1900,00;966,48
5677;2025-03-01 03:15;1900,00;-1900,00;966,48
5678;2025-03-01 03:30;1900,00;-1900,00;966,48
5679;2025-03-01 03:45;1900,00;-1900,00;966,48
5680;2025-03-01 04:00;1900,00;-1900,00;966,48
5681;2025-03-01 04:15;1900,00;-1900,00;966,48
5682;2025-03-01 04:30;1900,00;-1900,00;966,48
5683;2025-03-01 04:45;1900,00;-1900,00;966,48
5684;2025-03-01 05:00;1900,00;-1900,00;966,48
5685;2025-03-01 05:15;1900,00;-1900,00;966,48
5686;2025-03-01 05:30;1900,00;-1900,00;966,48
5687;2025-03-01 05:45;1900,00;-1900,00;966,48
5688;2025-03-01 06:00;1900,00;-1900,00;966,48
5689;2025-03-01 06:15;1900,00;-1900,00;966,48
5690;2025-03-01 06:30;1900,00;-1900,00;966,48
5691;2025-03-01 06:45;1900,00;-1900,00;966,48
5692;2025-03-01 07:00;1900,00;-1900,00;966,48
5693;2025-03-01 07:15;1900,00;-1900,00;966,48
5694;2025-03-01 07:30;1900,00;-1900,00;966,48
5695;2025-03-01 07:45;1900,00;-1900,00;966,48
5696;2025-03-01 08:00;1900,00;-1900,00;966,48
5697;2025-03-01 08:15;1900,00;-1900,00;966,48
5698;2025-03-01 08:30;1900,00;-1900,00;966,48
5699;2025-03-01 08:45;1900,00;-1900,00;966,48
5700;2025-03-01 09:00;1900,00;-1900,00;966,48
5701;2025-03-01 09:15;1900,00;-1900,00;966,48
5702;2025-03-01 09:30;1900,00;-1900,00;966,48
5703;2025-03-01 09:45;1900,00;-1900,00;966,48
5704;2025-03-01 10:00;1900,00;-1900,00;966,48
5705;2025-03-01 10:15;1900,00;-1900,00;966,48
5706;2025-03-01 10:30;1900,00;-1900,00;966,48
5707;2025-03-01 10:45;1900,00;-1900,00;966,48
5708;2025-03-01 11:00;1900,00;-1900,00;966,48
5709;2025-03-01 11:15;1900,00;-1900,00;966,48
5710;2025-03-01 11:30;1900,00;-1900,00;966,48
5711;2025-03-01 11:45;1900,00;-1900,00;966,48
5712;2025-03-01 12:00;1900,00;-1900,00;966,48
5713;2025-03-01 12:15;1900,00;-1900,00;966,48
5714;2025-03-01 12:30;1900,00;-1900,00;966,48
5715;2025-03-01 12:45;1900,00;-1900,00;966,48
5716;2025-03-01 13:00;1900,00;-1900,00;966,48
5717;2025-03-01 13:15;1900,00;-1900,00;966,48
5718;2025-03-01 13:30;1900,00;-1900,00;966,48
5719;2025-03-01 13:45;1900,00;-1900,00;966,48
5720;2025-03-01 14:00;1900,00;-1900,00;966,48
5721;2025-03-01 14:15;1900,00;-1900,00;966,48
5722;2025-03-01 14:30;1900,00;-1900,00;966,48
5723;2025-03-01 14:45;1900,00;-1900,00;966,48
5724;2025-03-01 15:00;1900,00;-1900,00;966,48
5725;2025-03-01 15:15;1900,00;-1900,00;966,48
5726;2025-03-01 15:30;1900,00;-1900,00;966,48
5727;2025-03-01 15:45;1900,00;-1900,00;966,48
5728;2025-03-01 16:00;1900,00;-1900,00;966,48
5729;2025-03-01 16:15;1900,00;-1900,00;966,48
5730;2025-03-01 16:30;1900,00;-1900,00;966,48
5731;2025-03-01 16:45;1900,00;-1900,00;966,48
5732;2025-03-01 17:00;1900,00;-1900,00;966,48
5733;2025-03-01 17:15;1900,00;-1900,00;966,48
5734;2025-03-01 17:30;1900,00;-1900,00;966,48
5735;2025-03-01 17:45;1900,00;-1900,00;966,48
5736;2025-03-01 18:00;1900,00;-1900,00;966,48
5737;2025-03-01 18:15;1900,00;-1900,00;966,48
5738;2025-03-01 18:30;1900,00;-1900,00;966,48
5739;2025-03-01 18:45;1900,00;-1900,00;966,48
5740;2025-03-01 19:00;1900,00;-1900,00;966,48
5741;2025-03-01 19:15;1900,00;-1900,00;966,48
5742;2025-03-01 19:30;1900,00;-1900,00;966,48
5743;2025-03-01 19:45;1900,00;-1900,00;966,48
5744;2025-03-01 20:00;1900,00;-1900,00;966,48
5745;2025-03-01 20:15;1900,00;-1900,00;966,48
5746;2025-03-01 20:30;1900,00;-1900,00;966,48
5747;2025-03-01 20:45;1900,00;-1900,00;966,48
5748;2025-03-01 21:00;1900,00;-1900,00;966,48
5749;2025-03-01 21:15;1900,00;-1900,00;966,48
5750;2025-03-01 21:30;1900,00;-1900,00;966,48
5751;2025-03-01 21:45;1900,00;-1900,00;966,48
5752;2025-03-01 22:00;1900,00;-1900,00;966,48
5753;2025-03-01 22:15;1900,00;-1900,00;966,48
5754;2025-03-01 22:30;1900,00;-1900,00;966,48
5755;2025-03-01 22:45;1900,00;-1900,00;966,48
5756;2025-03-01 23:00;1900,00;-1900,00;966,48
5757;2025-03-01 23:15;1900,00;-1900,00;966,48
5758;2025-03-01 23:30;1900,00;-1900,00;966,48
5759;2025-03-01 23:45;1900,00;-1900,00;966,48
5760;2025-03-02 00:00;1900,00;-1900,00;966,48
5761;2025-03-02 00:15;1900,00;-1900,00;966,48
5762;2025-03-02 00:30;1900,00;-1900,00;966,48
5763;2025-03-02 00:45;1900,00;-1900,00;966,48
5764;2025-03-02 01:00;1900,00;-1900,00;966,48
5765;2025-03-02 01:15;1900,00;-1900,00;966,48
5766;2025-03-02 01:30;1900,00;-1900,00;966,48
5767;2025-03-02 01:45;1900,00;-1900,00;966,48
5768;2025-03-02 02:00;1900,00;-1900,00;966,48
5769;2025-03-02 02:15;1900,00;-1900,00;966,48
5770;2025-03-02 02:30;1900,00;-1900,00;966,48
5771;2025-03-02 02:45;1900,00;-1900,00;966,48
5772;2025-03-02 03:00;1900,00;-1900,00;966,48
5773;2025-03-02 03:15;1900,00;-1900,00;966,48
5774;2025-03-02 03:30;1900,00;-1900,00;966,48
5775;2025-03-02 03:45;1900,00;-1900,00;966,48
5776;2025-03-02 04:00;1900,00;-1900,00;966,48
5777;2025-03-02 04:15;1900,00;-1900,00;966,48
5778;2025-03-02 04:30;1900,00;-1900,00;966,48
5779;2025-03-02 04:45;1900,00;-1900,00;966,48
5780;2025-03-02 05:00;1900,00;-1900,00;966,48
