strategie_id;zeitraum_id;strategie_typ;implementierungs_reihenfolge;profit_euro;index;timestamp;original_fahrplan;strategie_aktion;neuer_fahrplan;soc;da_preis_ct_kwh;energie_kwh;kosten_erlös_euro;aktion_typ
92;75;Aggressiv;1;296.94;9813;2025-04-13 05:15;0,0000;-1805,0000;-1805,0000;3035,5500;0,0906;451,2500;40,8697;Entladung
92;75;Aggressiv;1;296.94;9814;2025-04-13 05:30;0,0000;-1805,0000;-1805,0000;2584,3000;0,0906;451,2500;40,8697;Entladung
92;75;Aggressiv;1;296.94;9815;2025-04-13 05:45;0,0000;-1805,0000;-1805,0000;2133,0500;0,1019;451,2500;45,9824;Entladung
92;75;Aggressiv;1;296.94;9816;2025-04-13 06:00;0,0000;-1805,0000;-1805,0000;1681,8000;0,1019;451,2500;45,9824;Entladung
92;75;Aggressiv;1;296.94;9817;2025-04-13 06:15;0,0000;-1805,0000;-1805,0000;1230,5500;0,1019;451,2500;45,9824;Entladung
92;75;Aggressiv;1;296.94;9818;2025-04-13 06:30;0,0000;-1805,0000;-1805,0000;779,3000;0,1019;451,2500;45,9824;Entladung
92;75;Aggressiv;1;296.94;9819;2025-04-13 06:45;0,0000;-1805,0000;-1805,0000;328,0500;0,0963;451,2500;43,4734;Entladung
92;75;Aggressiv;1;296.94;9820;2025-04-13 07:00;0,0000;-486,5900;-486,5900;206,4000;0,0963;121,6475;11,7195;Entladung
92;75;Aggressiv;1;296.94;9821;2025-04-13 07:15;0,0000;-24,3200;-24,3200;200,3200;0,0963;6,0800;0,5857;Entladung
92;75;Aggressiv;1;296.94;9822;2025-04-13 07:30;0,0000;-1,2200;-1,2200;200,0200;0,0963;0,3050;0,0294;Entladung
92;75;Aggressiv;1;296.94;9823;2025-04-13 07:45;0,0000;0,0000;0,0000;200,0200;0,0754;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9824;2025-04-13 08:00;0,0000;0,0000;0,0000;200,0200;0,0754;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9825;2025-04-13 08:15;0,0000;0,0000;0,0000;200,0200;0,0754;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9826;2025-04-13 08:30;0,0000;0,0000;0,0000;200,0200;0,0754;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9827;2025-04-13 08:45;0,0000;0,0000;0,0000;200,0200;0,0443;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9828;2025-04-13 09:00;0,0000;0,0000;0,0000;200,0200;0,0443;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9829;2025-04-13 09:15;0,0000;0,0000;0,0000;200,0200;0,0443;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9830;2025-04-13 09:30;0,0000;0,0000;0,0000;200,0200;0,0443;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9831;2025-04-13 09:45;0,0000;0,0000;0,0000;200,0200;0,0204;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9832;2025-04-13 10:00;0,0000;0,0000;0,0000;200,0200;0,0204;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9833;2025-04-13 10:15;0,0000;0,0000;0,0000;200,0200;0,0204;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9834;2025-04-13 10:30;0,0000;0,0000;0,0000;200,0200;0,0204;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9835;2025-04-13 10:45;0,0000;1534,0200;1534,0200;583,5300;0,0122;383,5050;4,6788;Beladung
92;75;Aggressiv;1;296.94;9836;2025-04-13 11:00;0,0000;1650,6800;1650,6800;996,2000;0,0122;412,6700;5,0346;Beladung
92;75;Aggressiv;1;296.94;9837;2025-04-13 11:15;0,0000;0,0000;0,0000;996,2000;0,0122;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9838;2025-04-13 11:30;0,0000;0,0000;0,0000;996,2000;0,0122;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9839;2025-04-13 11:45;0,0000;1492,2200;1492,2200;1369,2600;0,0090;373,0550;3,3426;Beladung
92;75;Aggressiv;1;296.94;9840;2025-04-13 12:00;0,0000;1432,0300;1432,0300;1727,2700;0,0090;358,0075;3,2077;Beladung
92;75;Aggressiv;1;296.94;9841;2025-04-13 12:15;0,0000;1805,0000;1805,0000;2178,5200;0,0090;451,2500;4,0432;Beladung
92;75;Aggressiv;1;296.94;9842;2025-04-13 12:30;0,0000;1776,3500;1776,3500;2622,6100;0,0090;444,0875;3,9790;Beladung
92;75;Aggressiv;1;296.94;9843;2025-04-13 12:45;0,0000;1805,0000;1805,0000;3073,8600;0,0093;451,2500;4,2147;Beladung
92;75;Aggressiv;1;296.94;9844;2025-04-13 13:00;0,0000;1725,7300;1725,7300;3505,2900;0,0093;431,4325;4,0296;Beladung
92;75;Aggressiv;1;296.94;9845;2025-04-13 13:15;0,0000;1119,9000;1119,9000;3785,2600;0,0093;279,9750;2,6150;Beladung
92;75;Aggressiv;1;296.94;9846;2025-04-13 13:30;0,0000;56,0100;56,0100;3799,2600;0,0093;14,0025;0,1308;Beladung
92;75;Aggressiv;1;296.94;9847;2025-04-13 13:45;0,0000;0,0000;0,0000;3799,2600;0,0137;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9848;2025-04-13 14:00;0,0000;0,0000;0,0000;3799,2600;0,0137;0,0000;0,0000;Keine Aktion
92;75;Aggressiv;1;296.94;9849;2025-04-13 14:15;0,0000;-104,1500;-104,1500;3773,2200;0,0137;26,0375;0,3572;Entladung
92;75;Aggressiv;1;296.94;9850;2025-04-13 14:30;0,0000;-104,1500;-104,1500;3747,1800;0,0137;26,0375;0,3572;Entladung
92;75;Aggressiv;1;296.94;9851;2025-04-13 14:45;0,0000;-104,1500;-104,1500;3721,1400;0,0228;26,0375;0,5939;Entladung
92;75;Aggressiv;1;296.94;9852;2025-04-13 15:00;0,0000;-104,1500;-104,1500;3695,1000;0,0228;26,0375;0,5939;Entladung
92;75;Aggressiv;1;296.94;9853;2025-04-13 15:15;0,0000;-104,1500;-104,1500;3669,0600;0,0228;26,0375;0,5939;Entladung
92;75;Aggressiv;1;296.94;9854;2025-04-13 15:30;0,0000;-104,1500;-104,1500;3643,0200;0,0228;26,0375;0,5939;Entladung
92;75;Aggressiv;1;296.94;9855;2025-04-13 15:45;0,0000;-104,1500;-104,1500;3616,9800;0,0378;26,0375;0,9853;Entladung
92;75;Aggressiv;1;296.94;9856;2025-04-13 16:00;0,0000;-104,1500;-104,1500;3590,9400;0,0378;26,0375;0,9853;Entladung
92;75;Aggressiv;1;296.94;9857;2025-04-13 16:15;0,0000;-104,1500;-104,1500;3564,9000;0,0378;26,0375;0,9853;Entladung
92;75;Aggressiv;1;296.94;9858;2025-04-13 16:30;0,0000;-104,1500;-104,1500;3538,8600;0,0378;26,0375;0,9853;Entladung
92;75;Aggressiv;1;296.94;9859;2025-04-13 16:45;0,0000;-104,1500;-104,1500;3512,8200;0,0711;26,0375;1,8518;Entladung
92;75;Aggressiv;1;296.94;9860;2025-04-13 17:00;0,0000;-104,1500;-104,1500;3486,7800;0,0711;26,0375;1,8518;Entladung
535;1013;Aggressiv;2;261.06;8548;2025-03-31 01:00;1499,1300;0,0000;1499,1300;3538,0300;0,0766;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8549;2025-03-31 01:15;0,0000;0,0000;0,0000;3538,0300;0,0766;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8550;2025-03-31 01:30;0,0000;0,0000;0,0000;3538,0300;0,0766;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8551;2025-03-31 01:45;0,0000;0,0000;0,0000;3538,0300;0,0782;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8552;2025-03-31 02:00;0,0000;0,0000;0,0000;3538,0300;0,0782;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8553;2025-03-31 02:15;0,0000;0,0000;0,0000;3538,0300;0,0782;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8554;2025-03-31 02:30;0,0000;0,0000;0,0000;3538,0300;0,0782;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8555;2025-03-31 02:45;0,0000;0,0000;0,0000;3538,0300;0,0792;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8556;2025-03-31 03:00;0,0000;0,0000;0,0000;3538,0300;0,0792;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8557;2025-03-31 03:15;0,0000;0,0000;0,0000;3538,0300;0,0792;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8558;2025-03-31 03:30;0,0000;0,0000;0,0000;3538,0300;0,0792;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8559;2025-03-31 03:45;0,0000;0,0000;0,0000;3538,0300;0,0821;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8560;2025-03-31 04:00;0,0000;0,0000;0,0000;3538,0300;0,0821;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8561;2025-03-31 04:15;0,0000;0,0000;0,0000;3538,0300;0,0821;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8562;2025-03-31 04:30;0,0000;0,0000;0,0000;3538,0300;0,0821;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8563;2025-03-31 04:45;0,0000;-1805,0000;-1805,0000;3086,7800;0,0926;451,2500;41,7858;Entladung
535;1013;Aggressiv;2;261.06;8564;2025-03-31 05:00;0,0000;-1805,0000;-1805,0000;2635,5300;0,0926;451,2500;41,7858;Entladung
535;1013;Aggressiv;2;261.06;8565;2025-03-31 05:15;0,0000;0,0000;0,0000;2635,5300;0,0926;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8566;2025-03-31 05:30;0,0000;0,0000;0,0000;2635,5300;0,0926;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8567;2025-03-31 05:45;0,0000;-1805,0000;-1805,0000;2184,2800;0,1056;451,2500;47,6520;Entladung
535;1013;Aggressiv;2;261.06;8568;2025-03-31 06:00;0,0000;-1805,0000;-1805,0000;1733,0300;0,1056;451,2500;47,6520;Entladung
535;1013;Aggressiv;2;261.06;8569;2025-03-31 06:15;-108,7900;-1701,6500;-1810,4400;1280,4200;0,1056;425,4125;44,9236;Entladung
535;1013;Aggressiv;2;261.06;8570;2025-03-31 06:30;-172,4800;-1641,1400;-1813,6200;827,0100;0,1056;410,2850;43,3261;Entladung
535;1013;Aggressiv;2;261.06;8571;2025-03-31 06:45;-229,6400;-1586,8400;-1816,4800;372,8900;0,1048;396,7100;41,5792;Entladung
535;1013;Aggressiv;2;261.06;8572;2025-03-31 07:00;-125,1000;0,0000;-125,1000;341,6200;0,1048;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8573;2025-03-31 07:15;0,0000;-538,1600;-538,1600;207,0800;0,1048;134,5400;14,1011;Entladung
535;1013;Aggressiv;2;261.06;8574;2025-03-31 07:30;0,0000;-26,9000;-26,9000;200,3500;0,1048;6,7250;0,7048;Entladung
535;1013;Aggressiv;2;261.06;8575;2025-03-31 07:45;0,0000;0,0000;0,0000;200,3500;0,0870;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8576;2025-03-31 08:00;0,0000;0,0000;0,0000;200,3500;0,0870;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8577;2025-03-31 08:15;0,0000;0,0000;0,0000;200,3500;0,0870;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8578;2025-03-31 08:30;0,0000;0,0000;0,0000;200,3500;0,0870;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8579;2025-03-31 08:45;0,0000;0,0000;0,0000;200,3500;0,0653;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8580;2025-03-31 09:00;0,0000;0,0000;0,0000;200,3500;0,0653;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8581;2025-03-31 09:15;0,0000;0,0000;0,0000;200,3500;0,0653;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8582;2025-03-31 09:30;0,0000;0,0000;0,0000;200,3500;0,0653;0,0000;0,0000;Keine Aktion
535;1013;Aggressiv;2;261.06;8583;2025-03-31 09:45;0,0000;794,3200;794,3200;398,9300;0,0420;198,5800;8,3364;Beladung
535;1013;Aggressiv;2;261.06;8584;2025-03-31 10:00;0,0000;-62,0300;-62,0300;383,4200;0,0420;15,5075;0,6510;Entladung
535;1013;Aggressiv;2;261.06;8585;2025-03-31 10:15;0,0000;-62,0300;-62,0300;367,9100;0,0420;15,5075;0,6510;Entladung
535;1013;Aggressiv;2;261.06;8586;2025-03-31 10:30;0,0000;-62,0300;-62,0300;352,4000;0,0420;15,5075;0,6510;Entladung
535;1013;Aggressiv;2;261.06;8587;2025-03-31 10:45;0,0000;1090,6600;1090,6600;625,0600;0,0207;272,6650;5,6469;Beladung
535;1013;Aggressiv;2;261.06;8588;2025-03-31 11:00;0,0000;1134,8000;1134,8000;908,7600;0,0207;283,7000;5,8754;Beladung
535;1013;Aggressiv;2;261.06;8589;2025-03-31 11:15;0,0000;1229,7800;1229,7800;1216,2000;0,0207;307,4450;6,3672;Beladung
535;1013;Aggressiv;2;261.06;8590;2025-03-31 11:30;0,0000;1323,4600;1323,4600;1547,0600;0,0207;330,8650;6,8522;Beladung
535;1013;Aggressiv;2;261.06;8591;2025-03-31 11:45;0,0000;1360,1200;1360,1200;1887,0900;0,0171;340,0300;5,8315;Beladung
535;1013;Aggressiv;2;261.06;8592;2025-03-31 12:00;0,0000;1444,9000;1444,9000;2248,3100;0,0171;361,2250;6,1950;Beladung
535;1013;Aggressiv;2;261.06;8593;2025-03-31 12:15;0,0000;1477,3500;1477,3500;2617,6500;0,0171;369,3375;6,3341;Beladung
535;1013;Aggressiv;2;261.06;8594;2025-03-31 12:30;0,0000;1467,0900;1467,0900;2984,4200;0,0171;366,7725;6,2901;Beladung
535;1013;Aggressiv;2;261.06;8595;2025-03-31 12:45;0,0000;1578,4100;1578,4100;3379,0200;0,0169;394,6025;6,6767;Beladung
557;1105;Aggressiv;3;244.08;10086;2025-04-16 01:30;-1900,0000;0,0000;-1900,0000;3065,0000;0,0867;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10087;2025-04-16 01:45;320,2800;0,0000;320,2800;3145,0700;0,0868;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10088;2025-04-16 02:00;246,0000;0,0000;246,0000;3206,5700;0,0868;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10089;2025-04-16 02:15;140,0400;0,0000;140,0400;3241,5800;0,0868;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10090;2025-04-16 02:30;46,4000;0,0000;46,4000;3253,1800;0,0868;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10091;2025-04-16 02:45;-183,4400;0,0000;-183,4400;3207,3200;0,0880;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10092;2025-04-16 03:00;-156,3200;0,0000;-156,3200;3168,2400;0,0880;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10093;2025-04-16 03:15;-9,7200;0,0000;-9,7200;3165,8100;0,0880;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10094;2025-04-16 03:30;-21,1200;0,0000;-21,1200;3160,5300;0,0880;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10095;2025-04-16 03:45;141,4800;0,0000;141,4800;3195,9000;0,0902;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10096;2025-04-16 04:00;34,3200;0,0000;34,3200;3204,4800;0,0902;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10097;2025-04-16 04:15;-55,4000;0,0000;-55,4000;3190,6300;0,0902;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10098;2025-04-16 04:30;-36,8000;0,0000;-36,8000;3181,4300;0,0902;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10099;2025-04-16 04:45;38,7200;-0,0000;38,7200;3191,1100;0,1035;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10100;2025-04-16 05:00;28,6400;-0,0000;28,6400;3198,2700;0,1035;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10101;2025-04-16 05:15;-107,3200;-1703,0500;-1810,3700;2745,6800;0,1035;425,7625;44,0834;Entladung
557;1105;Aggressiv;3;244.08;10102;2025-04-16 05:30;-216,2000;-1599,6100;-1815,8100;2291,7300;0,1035;399,9025;41,4059;Entladung
557;1105;Aggressiv;3;244.08;10103;2025-04-16 05:45;-62,2800;-1745,8300;-1808,1100;1839,7000;0,1104;436,4575;48,1849;Entladung
557;1105;Aggressiv;3;244.08;10104;2025-04-16 06:00;99,5600;-0,0000;99,5600;1864,5900;0,1104;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10105;2025-04-16 06:15;-164,7600;-1648,4800;-1813,2400;1411,2800;0,1104;412,1200;45,4980;Entladung
557;1105;Aggressiv;3;244.08;10106;2025-04-16 06:30;-144,8800;-1667,3600;-1812,2400;958,2200;0,1104;416,8400;46,0191;Entladung
557;1105;Aggressiv;3;244.08;10107;2025-04-16 06:45;-75,7200;-1733,0700;-1808,7900;506,0200;0,1029;433,2675;44,5746;Entladung
557;1105;Aggressiv;3;244.08;10108;2025-04-16 07:00;-126,2000;0,0000;-126,2000;474,4700;0,1029;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10109;2025-04-16 07:15;-42,0400;0,0000;-42,0400;463,9600;0,1029;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10110;2025-04-16 07:30;0,0000;0,0000;0,0000;463,9600;0,1029;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10111;2025-04-16 07:45;0,0000;0,0000;0,0000;463,9600;0,0799;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10112;2025-04-16 08:00;0,0000;0,0000;0,0000;463,9600;0,0799;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10113;2025-04-16 08:15;0,0000;0,0000;0,0000;463,9600;0,0799;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10114;2025-04-16 08:30;0,0000;0,0000;0,0000;463,9600;0,0799;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10115;2025-04-16 08:45;0,0000;0,0000;0,0000;463,9600;0,0478;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10116;2025-04-16 09:00;0,0000;0,0000;0,0000;463,9600;0,0478;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10117;2025-04-16 09:15;0,0000;0,0000;0,0000;463,9600;0,0478;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10118;2025-04-16 09:30;0,0000;0,0000;0,0000;463,9600;0,0478;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10119;2025-04-16 09:45;0,0000;0,0000;0,0000;463,9600;0,0233;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10120;2025-04-16 10:00;0,0000;0,0000;0,0000;463,9600;0,0233;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10121;2025-04-16 10:15;0,0000;0,0000;0,0000;463,9600;0,0233;0,0000;0,0000;Keine Aktion
557;1105;Aggressiv;3;244.08;10122;2025-04-16 10:30;0,0000;-27,2500;-27,2500;457,1500;0,0233;6,8125;0,1588;Entladung
557;1105;Aggressiv;3;244.08;10123;2025-04-16 10:45;0,0000;474,0100;474,0100;575,6500;0,0127;118,5025;1,5050;Beladung
557;1105;Aggressiv;3;244.08;10124;2025-04-16 11:00;0,0000;528,6100;528,6100;707,8000;0,0127;132,1525;1,6783;Beladung
557;1105;Aggressiv;3;244.08;10125;2025-04-16 11:15;0,0000;977,7700;977,7700;952,2400;0,0127;244,4425;3,1044;Beladung
557;1105;Aggressiv;3;244.08;10126;2025-04-16 11:30;0,0000;-27,2500;-27,2500;945,4300;0,0127;6,8125;0,0865;Entladung
557;1105;Aggressiv;3;244.08;10127;2025-04-16 11:45;0,0000;1141,7100;1141,7100;1230,8600;0,0092;285,4275;2,6231;Beladung
557;1105;Aggressiv;3;244.08;10128;2025-04-16 12:00;0,0000;975,9900;975,9900;1474,8600;0,0092;243,9975;2,2423;Beladung
557;1105;Aggressiv;3;244.08;10129;2025-04-16 12:15;0,0000;984,9600;984,9600;1721,1000;0,0092;246,2400;2,2629;Beladung
557;1105;Aggressiv;3;244.08;10130;2025-04-16 12:30;0,0000;965,2000;965,2000;1962,4000;0,0092;241,3000;2,2175;Beladung
557;1105;Aggressiv;3;244.08;10131;2025-04-16 12:45;0,0000;1340,2600;1340,2600;2297,4700;0,0100;335,0650;3,3641;Beladung
557;1105;Aggressiv;3;244.08;10132;2025-04-16 13:00;0,0000;1329,0800;1329,0800;2629,7400;0,0100;332,2700;3,3360;Beladung
557;1105;Aggressiv;3;244.08;10133;2025-04-16 13:15;0,0000;1434,3100;1434,3100;2988,3200;0,0100;358,5775;3,6001;Beladung
525;992;Einfach;4;234.12;13535;2025-05-21 23:45;-1900,0000;0,0000;-1900,0000;3065,0000;0,0781;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13536;2025-05-22 00:00;0,0000;0,0000;0,0000;3065,0000;0,0781;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13537;2025-05-22 00:15;0,0000;0,0000;0,0000;3065,0000;0,0781;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13538;2025-05-22 00:30;0,0000;0,0000;0,0000;3065,0000;0,0781;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13539;2025-05-22 00:45;0,0000;0,0000;0,0000;3065,0000;0,0772;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13540;2025-05-22 01:00;0,0000;0,0000;0,0000;3065,0000;0,0772;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13541;2025-05-22 01:15;0,0000;0,0000;0,0000;3065,0000;0,0772;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13542;2025-05-22 01:30;0,0000;0,0000;0,0000;3065,0000;0,0772;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13543;2025-05-22 01:45;0,0000;0,0000;0,0000;3065,0000;0,0774;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13544;2025-05-22 02:00;0,0000;0,0000;0,0000;3065,0000;0,0774;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13545;2025-05-22 02:15;0,0000;0,0000;0,0000;3065,0000;0,0774;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13546;2025-05-22 02:30;0,0000;0,0000;0,0000;3065,0000;0,0774;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13547;2025-05-22 02:45;0,0000;0,0000;0,0000;3065,0000;0,0764;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13548;2025-05-22 03:00;0,0000;0,0000;0,0000;3065,0000;0,0764;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13549;2025-05-22 03:15;0,0000;0,0000;0,0000;3065,0000;0,0764;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13550;2025-05-22 03:30;0,0000;0,0000;0,0000;3065,0000;0,0764;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13551;2025-05-22 03:45;0,0000;0,0000;0,0000;3065,0000;0,0794;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13552;2025-05-22 04:00;0,0000;0,0000;0,0000;3065,0000;0,0794;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13553;2025-05-22 04:15;0,0000;0,0000;0,0000;3065,0000;0,0794;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13554;2025-05-22 04:30;0,0000;0,0000;0,0000;3065,0000;0,0794;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13555;2025-05-22 04:45;0,0000;-1520,0000;-1520,0000;2685,0000;0,0929;380,0000;35,3134;Entladung
525;992;Einfach;4;234.12;13556;2025-05-22 05:00;0,0000;-1520,0000;-1520,0000;2305,0000;0,0929;380,0000;35,3134;Entladung
525;992;Einfach;4;234.12;13557;2025-05-22 05:15;0,0000;-1520,0000;-1520,0000;1925,0000;0,0929;380,0000;35,3134;Entladung
525;992;Einfach;4;234.12;13558;2025-05-22 05:30;0,0000;-1520,0000;-1520,0000;1545,0000;0,0929;380,0000;35,3134;Entladung
525;992;Einfach;4;234.12;13559;2025-05-22 05:45;0,0000;-1520,0000;-1520,0000;1165,0000;0,0947;380,0000;35,9974;Entladung
525;992;Einfach;4;234.12;13560;2025-05-22 06:00;0,0000;-1520,0000;-1520,0000;785,0000;0,0947;380,0000;35,9974;Entladung
525;992;Einfach;4;234.12;13561;2025-05-22 06:15;0,0000;-1520,0000;-1520,0000;405,0000;0,0947;380,0000;35,9974;Entladung
525;992;Einfach;4;234.12;13562;2025-05-22 06:30;0,0000;-656,0000;-656,0000;241,0000;0,0947;164,0000;15,5357;Entladung
525;992;Einfach;4;234.12;13563;2025-05-22 06:45;0,0000;0,0000;0,0000;241,0000;0,0853;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13564;2025-05-22 07:00;0,0000;0,0000;0,0000;241,0000;0,0853;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13565;2025-05-22 07:15;0,0000;0,0000;0,0000;241,0000;0,0853;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13566;2025-05-22 07:30;0,0000;0,0000;0,0000;241,0000;0,0853;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13567;2025-05-22 07:45;0,0000;0,0000;0,0000;241,0000;0,0650;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13568;2025-05-22 08:00;0,0000;0,0000;0,0000;241,0000;0,0650;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13569;2025-05-22 08:15;0,0000;0,0000;0,0000;241,0000;0,0650;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13570;2025-05-22 08:30;0,0000;0,0000;0,0000;241,0000;0,0650;0,0000;0,0000;Keine Aktion
525;992;Einfach;4;234.12;13571;2025-05-22 08:45;0,0000;-27,0000;-27,0000;234,2500;0,0304;6,7500;0,2052;Entladung
525;992;Einfach;4;234.12;13572;2025-05-22 09:00;0,0000;-27,0000;-27,0000;227,5000;0,0304;6,7500;0,2052;Entladung
525;992;Einfach;4;234.12;13573;2025-05-22 09:15;0,0000;-27,0000;-27,0000;220,7500;0,0304;6,7500;0,2052;Entladung
525;992;Einfach;4;234.12;13574;2025-05-22 09:30;0,0000;-27,0000;-27,0000;214,0000;0,0304;6,7500;0,2052;Entladung
525;992;Einfach;4;234.12;13575;2025-05-22 09:45;0,0000;1493,0000;1493,0000;587,2500;0,0125;373,2500;4,6731;Beladung
525;992;Einfach;4;234.12;13576;2025-05-22 10:00;0,0000;1493,0000;1493,0000;960,5000;0,0125;373,2500;4,6731;Beladung
