index,timestamp,soc,type,limit,difference
25360,2025-09-22 04:00,63.389999999986394,below_min,200.0,136.6100000000136
25361,2025-09-22 04:15,63.389999999986394,below_min,200.0,136.6100000000136
25362,2025-09-22 04:30,63.389999999986394,below_min,200.0,136.6100000000136
25363,2025-09-22 04:45,63.389999999986394,below_min,200.0,136.6100000000136
25364,2025-09-22 05:00,63.389999999986394,below_min,200.0,136.6100000000136
25365,2025-09-22 05:15,63.389999999986394,below_min,200.0,136.6100000000136
25366,2025-09-22 05:30,63.389999999986394,below_min,200.0,136.6100000000136
25367,2025-09-22 05:45,63.389999999986394,below_min,200.0,136.6100000000136
25368,2025-09-22 06:00,63.389999999986394,below_min,200.0,136.6100000000136
25369,2025-09-22 06:15,63.389999999986394,below_min,200.0,136.6100000000136
25370,2025-09-22 06:30,63.389999999986394,below_min,200.0,136.6100000000136
25371,2025-09-22 06:45,63.389999999986394,below_min,200.0,136.6100000000136
25372,2025-09-22 07:00,63.389999999986394,below_min,200.0,136.6100000000136
25373,2025-09-22 07:15,-70.7000000000136,below_min,200.0,270.7000000000136
25374,2025-09-22 07:30,-130.3000000000136,below_min,200.0,330.3000000000136
25375,2025-09-22 07:45,-196.9900000000136,below_min,200.0,396.9900000000136
25376,2025-09-22 08:00,-290.09000000001356,below_min,200.0,490.09000000001356
25377,2025-09-22 08:15,-442.90000000001356,below_min,200.0,642.9000000000135
25378,2025-09-22 08:30,-428.93000000001354,below_min,200.0,628.9300000000135
25379,2025-09-22 08:45,-428.93000000001354,below_min,200.0,628.9300000000135
25380,2025-09-22 09:00,-474.81000000001353,below_min,200.0,674.8100000000136
25381,2025-09-22 09:15,-252.53000000001353,below_min,200.0,452.5300000000135
25382,2025-09-22 09:30,23.899999999986477,below_min,200.0,176.10000000001352
25429,2025-09-22 21:15,131.71999999998621,below_min,200.0,68.28000000001379
25430,2025-09-22 21:30,104.83999999998622,below_min,200.0,95.16000000001378
25431,2025-09-22 21:45,100.96999999998621,below_min,200.0,99.03000000001379
25432,2025-09-22 22:00,100.96999999998621,below_min,200.0,99.03000000001379
25433,2025-09-22 22:15,100.96999999998621,below_min,200.0,99.03000000001379
25434,2025-09-22 22:30,100.96999999998621,below_min,200.0,99.03000000001379
25435,2025-09-22 22:45,91.46999999998621,below_min,200.0,108.53000000001379
25436,2025-09-22 23:00,79.06999999998621,below_min,200.0,120.93000000001379
25437,2025-09-22 23:15,79.06999999998621,below_min,200.0,120.93000000001379
25438,2025-09-22 23:30,79.06999999998621,below_min,200.0,120.93000000001379
25439,2025-09-22 23:45,79.06999999998621,below_min,200.0,120.93000000001379
25440,2025-09-23 00:00,79.06999999998621,below_min,200.0,120.93000000001379
25441,2025-09-23 00:15,79.06999999998621,below_min,200.0,120.93000000001379
25442,2025-09-23 00:30,79.06999999998621,below_min,200.0,120.93000000001379
25443,2025-09-23 00:45,79.06999999998621,below_min,200.0,120.93000000001379
25444,2025-09-23 01:00,79.06999999998621,below_min,200.0,120.93000000001379
25445,2025-09-23 01:15,79.06999999998621,below_min,200.0,120.93000000001379
25446,2025-09-23 01:30,79.06999999998621,below_min,200.0,120.93000000001379
25447,2025-09-23 01:45,79.06999999998621,below_min,200.0,120.93000000001379
25448,2025-09-23 02:00,79.06999999998621,below_min,200.0,120.93000000001379
25449,2025-09-23 02:15,79.06999999998621,below_min,200.0,120.93000000001379
25450,2025-09-23 02:30,79.06999999998621,below_min,200.0,120.93000000001379
25451,2025-09-23 02:45,79.06999999998621,below_min,200.0,120.93000000001379
25452,2025-09-23 03:00,79.06999999998621,below_min,200.0,120.93000000001379
25453,2025-09-23 03:15,79.06999999998621,below_min,200.0,120.93000000001379
25454,2025-09-23 03:30,79.06999999998621,below_min,200.0,120.93000000001379
25455,2025-09-23 03:45,79.06999999998621,below_min,200.0,120.93000000001379
25456,2025-09-23 04:00,79.06999999998621,below_min,200.0,120.93000000001379
25457,2025-09-23 04:15,79.06999999998621,below_min,200.0,120.93000000001379
25458,2025-09-23 04:30,79.06999999998621,below_min,200.0,120.93000000001379
25459,2025-09-23 04:45,79.06999999998621,below_min,200.0,120.93000000001379
25460,2025-09-23 05:00,79.06999999998621,below_min,200.0,120.93000000001379
25461,2025-09-23 05:15,79.06999999998621,below_min,200.0,120.93000000001379
